"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"477",79631608,"79631608-2012-12-19",30,100,"2012-12-19","HA1",2012,"F","Adult",0,0,1,82.2222222222222,1,6,33,0.153846153846154,39,3.74629744036961,0.723003875428234,8,31,0.205128205128205,39,0.8,6,38,0.136363636363636,55,3.74629744036961,0.662734085632855,11,33,0.25,55,0.666666666666667,10,53,0.158730158730159,94.5,4.35591245675242,0.798064082638202,13,50,0.206349206349206,94.5,0.692307692307692,16,73,0.179775280898876,128.555555555556,5.02371406574565,0.991897135263292,16,73,0.179775280898876,128.555555555556,0.619047619047619,19,86,0.180952380952381,169.615384615385,5.4217945386419,1.14599506910674,19,86,0.180952380952381,169.615384615385,0.6,25,106,0.190839694656489,218.333333333333,6.39193766026754,1.7137460271066,27,104,0.206106870229008,218.333333333333,0.620689655172414,33,128,0.204968944099379,259.388888888889,6.60903198294251,1.72294917895573,31,130,0.192546583850932,259.388888888889,0.594594594594595,39,146,0.210810810810811,311.136363636364,6.83659952703506,1.79653796771026,36,149,0.194594594594595,311.136363636364,0.577777777777778,43,158,0.213930348258706,347.884615384615,6.93860611345992,1.81254659961924,39,162,0.194029850746269,347.884615384615,0.571428571428571,70,228,0.23489932885906,521.5,7.29062466527045,1.77795459334669,55,243,0.184563758389262,521.5
"482",79776883,"79776883-2012-12-05",70,90,"2012-12-05","HA1",2012,"M","Adult",0,0,1,4.10958904109589,1,6,28,0.176470588235294,34,6.59343823165871,3.11127417984449,8,26,0.235294117647059,34,1,12,55,0.17910447761194,67,6.65803081223814,2.53466223046571,16,51,0.238805970149254,67,1,14,67,0.172839506172839,81,6.67386978662405,2.37571213399561,18,63,0.222222222222222,81,0.923076923076923,21,100,0.173553719008264,131.083333333333,6.77707231589059,2.10945752184824,27,94,0.223140495867769,131.083333333333,0.857142857142857,24,107,0.183206106870229,152.833333333333,6.80627557115219,2.06550858482425,31,100,0.236641221374046,152.833333333333,0.8,29,130,0.182389937106918,198.75,6.92285302536509,1.998596613089,40,119,0.251572327044025,198.75,0.793103448275862,35,158,0.181347150259067,243.347826086957,7.09206286457611,1.97751898017142,50,143,0.259067357512953,243.347826086957,0.783783783783784,38,177,0.176744186046512,274.310344827586,7.1725240735815,1.95393741252135,54,161,0.251162790697674,274.310344827586,0.733333333333333,40,188,0.175438596491228,310.909090909091,7.1817826963446,1.91165259835318,56,172,0.245614035087719,310.909090909091,0.714285714285714,48,235,0.169611307420495,396.2,7.23638663976565,1.775769946219,72,211,0.254416961130742,396.2
"485",66893321,"66893321-2012-12-05",80,60,"2012-12-05","HA1",2012,"M","Adult",0,0,1,1.78571428571429,1,4,27,0.129032258064516,31,4.90505237812462,1.67177630920147,10,21,0.32258064516129,31,1,9,48,0.157894736842105,57,5.21165759655396,1.4350753604591,17,40,0.298245614035088,57,1,12,66,0.153846153846154,78,5.2843319054205,1.25723054258939,22,56,0.282051282051282,78,1,15,99,0.131578947368421,114,5.33743500473769,1.03517588593968,31,83,0.271929824561404,114,1,17,122,0.122302158273381,139,5.74558809839228,1.17656656441326,39,100,0.280575539568345,139,1,22,131,0.143790849673203,153,6.91492167488588,2.02504068557616,42,111,0.274509803921569,153,0.96551724137931,28,154,0.153846153846154,188.5,6.99852003616075,1.9474876963734,48,134,0.263736263736264,188.5,0.918918918918919,40,189,0.174672489082969,249.205882352941,7.20329422893634,1.92628681966519,52,177,0.22707423580786,249.205882352941,0.888888888888889,47,209,0.18359375,288,7.28456675683726,1.90060773624618,55,201,0.21484375,288,0.877551020408163,63,296,0.175487465181058,409.093023255814,7.47289985057161,1.77476450798929,74,285,0.206128133704735,409.093023255814
"489",79623028,"79623028-2012-12-18",0,100,"2012-12-18","HA1",2012,"M","Adult",0,0,1,274.418604651163,1,8,22,0.266666666666667,30,5.24856399332241,1.98921048898068,7,23,0.233333333333333,30,0.6,13,31,0.295454545454545,73.3333333333333,5.557348382983,1.92668363578706,8,36,0.181818181818182,73.3333333333333,0.444444444444444,15,42,0.263157894736842,128.25,5.6308515167937,1.77077923140595,8,49,0.140350877192982,128.25,0.461538461538462,16,52,0.235294117647059,147.333333333333,5.72941251130398,1.70685387632503,10,58,0.147058823529412,147.333333333333,0.380952380952381,16,55,0.225352112676056,186.375,5.72941251130398,1.67165435508148,11,60,0.154929577464789,186.375,0.36,22,74,0.229166666666667,266.666666666667,6.09444062301564,1.7242275016357,16,80,0.166666666666667,266.666666666667,0.379310344827586,28,89,0.239316239316239,308.454545454545,6.43647683625048,1.84475155027894,20,97,0.170940170940171,308.454545454545,0.351351351351351,30,98,0.234375,364.307692307692,6.48112334978701,1.8068837749194,20,108,0.15625,364.307692307692,0.333333333333333,35,112,0.238095238095238,441,6.5414002299234,1.7420839339466,23,124,0.156462585034014,441,0.346938775510204,47,144,0.246073298429319,550.529411764706,6.80249401124143,1.74174149570687,32,159,0.167539267015707,550.529411764706
"490",52826884,"52826884-2012-12-18",10,100,"2012-12-18","HA1",2012,"M","Adult",0,0,1,7.69230769230769,1,10,29,0.256410256410256,39,5.20164033092347,1.72810867859419,4,35,0.102564102564103,39,0.8,14,38,0.269230769230769,65,5.58775339346668,1.8112314683389,8,44,0.153846153846154,65,0.666666666666667,18,60,0.230769230769231,117,5.77255365169115,1.63064056576181,14,64,0.179487179487179,117,0.615384615384615,20,73,0.21505376344086,151.125,5.81756441826334,1.52687954870704,16,77,0.172043010752688,151.125,0.523809523809524,20,75,0.210526315789474,181.363636363636,5.81756441826334,1.51026250855967,16,79,0.168421052631579,181.363636363636,0.48,26,94,0.216666666666667,250,6.25178792190697,1.67075220946165,22,98,0.183333333333333,250,0.482758620689655,31,111,0.21830985915493,294.142857142857,6.48875460078483,1.7271630424575,26,116,0.183098591549296,294.142857142857,0.459459459459459,33,116,0.221476510067114,324.294117647059,6.50950932892778,1.70474425167343,28,121,0.187919463087248,324.294117647059,0.422222222222222,39,125,0.23780487804878,388.421052631579,6.6644735191252,1.75348606274322,31,133,0.189024390243902,388.421052631579,0.428571428571429,47,172,0.214611872146119,511,6.78434129773982,1.6157173969219,40,179,0.182648401826484,511
"491",79623797,"79623797-2012-12-18",10,90,"2012-12-18","HA1",2012,"M","Adult",0,0,1,5.19480519480519,1,11,34,0.244444444444444,45,5.32548478694223,1.71282834433882,8,37,0.177777777777778,45,1,16,55,0.225352112676056,71,5.72941251130398,1.67165435508148,11,60,0.154929577464789,71,1,22,70,0.239130434782609,92,6.191556820159,1.84056030685263,15,77,0.16304347826087,92,0.846153846153846,30,98,0.234375,151.272727272727,6.48112334978701,1.8068837749194,20,108,0.15625,151.272727272727,0.714285714285714,32,100,0.242424242424242,184.8,6.50203541742162,1.79867596556081,21,111,0.159090909090909,184.8,0.64,36,108,0.25,225,6.64947798520991,1.84952710083532,26,118,0.180555555555556,225,0.620689655172414,42,132,0.241379310344828,280.333333333333,6.70493170425126,1.73806590411509,30,144,0.172413793103448,280.333333333333,0.594594594594595,42,139,0.232044198895028,304.409090909091,6.70493170425126,1.70567409855906,31,150,0.171270718232044,304.409090909091,0.533333333333333,42,148,0.221052631578947,356.25,6.70493170425126,1.66613882549933,31,159,0.163157894736842,356.25,0.530612244897959,63,188,0.250996015936255,473.038461538461,7.04542048109635,1.71705257669341,38,213,0.151394422310757,473.038461538461
"492",79614576,"79614576-2012-12-18",10,50,"2012-12-18","HA1",2012,"F","Adult",0,0,1,303.703703703704,1,11,20,0.354838709677419,31,5.45451265335498,2.1412453402643,3,28,0.0967741935483871,31,1,17,44,0.278688524590164,61,6.03273157047788,2.05633259253927,6,55,0.0983606557377049,61,1,28,66,0.297872340425532,94,6.65156029178271,2.2217338550491,11,83,0.117021276595745,94,0.923076923076923,38,99,0.277372262773723,148.416666666667,6.93714687742425,2.14120574105316,14,123,0.102189781021898,148.416666666667,0.857142857142857,40,105,0.275862068965517,169.166666666667,6.95045157791066,2.10297359709088,16,129,0.110344827586207,169.166666666667,0.8,46,126,0.267441860465116,215,7.02773061490298,2.02144671361295,20,152,0.116279069767442,215,0.793103448275862,50,160,0.238095238095238,264.782608695652,7.07232500337911,1.88842930421372,24,186,0.114285714285714,264.782608695652,0.783783783783784,51,170,0.230769230769231,281.965517241379,7.09330974079014,1.86298216517516,24,197,0.108597285067873,281.965517241379,0.733333333333333,58,193,0.231075697211155,342.272727272727,7.17716091392833,1.82646628456152,26,225,0.103585657370518,342.272727272727,0.73469387755102,84,276,0.233333333333333,490,7.69253585783562,1.95810765179825,46,314,0.127777777777778,490
"493",79615341,"79615341-2012-12-18",20,10,"2012-12-18","HA1",2012,"M","Adult",0,0,1,129.411764705882,1,8,35,0.186046511627907,43,6.12038636294783,2.44747133831186,3,40,0.0697674418604651,43,1,15,65,0.1875,80,6.4854898038962,2.21724502057113,5,75,0.0625,80,1,20,79,0.202020202020202,99,6.73724000871191,2.25206790690153,7,92,0.0707070707070707,99,0.923076923076923,28,116,0.194444444444444,156,7.12726828264436,2.26614443223317,12,132,0.0833333333333333,156,0.857142857142857,33,123,0.211538461538462,182,7.23104132995,2.28751083987805,12,144,0.0769230769230769,182,0.8,34,128,0.209876543209877,202.5,7.33018272294922,2.34290949393524,15,147,0.0925925925925926,202.5,0.758620689655172,38,147,0.205405405405405,243.863636363636,7.36688172984069,2.25650765895103,19,166,0.102702702702703,243.863636363636,0.702702702702703,40,162,0.198019801980198,287.461538461538,7.39228823771096,2.20074786227891,19,183,0.0940594059405941,287.461538461538,0.644444444444444,44,172,0.203703703703704,335.172413793103,7.4018509630807,2.14983063452389,20,196,0.0925925925925926,335.172413793103,0.63265306122449,58,212,0.214814814814815,426.774193548387,7.67732567345669,2.19633471879054,26,244,0.0962962962962963,426.774193548387
"495",79630010,"79630010-2012-12-18",30,60,"2012-12-18","HA1",2012,"F","Adult",0,0,1,43.4782608695652,1,8,22,0.266666666666667,30,4.82084698096921,1.62969880941427,4,26,0.133333333333333,30,1,12,43,0.218181818181818,55,5.0787931565439,1.36135011433474,5,50,0.0909090909090909,55,1,19,57,0.25,76,5.64240255472582,1.54739385241691,8,68,0.105263157894737,76,1,25,88,0.221238938053097,113,6.40345374587518,1.84619073880891,17,96,0.150442477876106,113,1,32,112,0.222222222222222,144,6.80269495596243,1.98030219562973,22,122,0.152777777777778,144,1,37,131,0.220238095238095,168,6.8446593276617,1.88440863073184,26,142,0.154761904761905,168,1,46,153,0.231155778894472,199,7.05591653426395,1.92024246413924,34,165,0.170854271356784,199,1,57,196,0.225296442687747,253,7.26679354012116,1.89550895781256,41,212,0.162055335968379,253,1,61,222,0.215547703180212,283,7.28631757840817,1.8174477493688,49,234,0.173144876325088,283,0.979591836734694,98,361,0.213507625272331,468.5625,7.71233798430717,1.76964429301279,79,380,0.172113289760349,468.5625
"496",66828572,"66828572-2012-12-18",40,20,"2012-12-18","HA1",2012,"M","Adult",0,0,0,0,1,6,15,0.285714285714286,21,5.83045337738868,2.84300564868651,2,19,0.0952380952380952,21,1,8,28,0.222222222222222,36,5.94342603290452,2.44774027109917,5,31,0.138888888888889,36,1,10,48,0.172413793103448,58,5.95338519672355,2.0309904406203,6,52,0.103448275862069,58,1,19,91,0.172727272727273,110,6.59310925131909,2.03178665025472,13,97,0.118181818181818,110,1,24,102,0.19047619047619,126,7.20273744781333,2.45544406095257,18,108,0.142857142857143,126,1,29,119,0.195945945945946,148,7.24284203184727,2.34560682792127,21,127,0.141891891891892,148,0.96551724137931,40,147,0.213903743315508,193.678571428571,7.45049764174174,2.32203074878344,24,163,0.128342245989305,193.678571428571,0.918918918918919,46,176,0.207207207207207,241.588235294118,7.48508173197877,2.1993593094564,28,194,0.126126126126126,241.588235294118,0.888888888888889,51,195,0.207317073170732,276.75,7.54004400347746,2.15709529772749,32,214,0.130081300813008,276.75,0.877551020408163,78,292,0.210810810810811,421.627906976744,7.79818174447322,2.02571583601649,47,323,0.127027027027027,421.627906976744
"498",79783063,"79783063-2012-12-19",100,90,"2012-12-19","HA1",2012,"F","Adult",0,0,1,3.03030303030303,1,14,23,0.378378378378378,37,6.11306451818812,2.5788254098042,9,28,0.243243243243243,37,0.8,15,37,0.288461538461538,65,6.11766590785258,2.27292698498908,12,40,0.230769230769231,65,0.666666666666667,17,50,0.253731343283582,100.5,7.02958505971423,2.88167887025307,14,53,0.208955223880597,100.5,0.615384615384615,27,71,0.275510204081633,159.25,7.14060206185924,2.62967531860993,19,79,0.193877551020408,159.25,0.523809523809524,28,77,0.266666666666667,200.454545454545,7.16344713416431,2.58694360736343,21,84,0.2,200.454545454545,0.48,30,94,0.241935483870968,258.333333333333,7.17759159316463,2.44706941970902,26,98,0.209677419354839,258.333333333333,0.482758620689655,34,111,0.23448275862069,300.357142857143,7.28723548958367,2.40447215991219,31,114,0.213793103448276,300.357142857143,0.459459459459459,36,117,0.235294117647059,333,7.29300209316561,2.3609631873299,32,121,0.209150326797386,333,0.422222222222222,38,125,0.233128834355828,386.052631578947,7.31366327938216,2.32242650552068,32,131,0.196319018404908,386.052631578947,0.428571428571429,43,183,0.190265486725664,527.333333333333,7.33513544566543,2.05153099262928,52,174,0.230088495575221,527.333333333333
"499",79786569,"79786569-2012-12-19",50,50,"2012-12-19","HA1",2012,"M","Adult",0,0,0,0,1,5,16,0.238095238095238,21,5.28213249664586,2.33440246281532,5,16,0.238095238095238,21,1,7,31,0.184210526315789,38,5.6136590845203,2.1026745743272,11,27,0.289473684210526,38,1,15,46,0.245901639344262,61,6.03766024649711,2.06064245139979,12,49,0.19672131147541,61,1,20,78,0.204081632653061,98,6.21252873941931,1.80520842234313,20,78,0.204081632653061,98,1,23,91,0.201754385964912,114,6.2446609613752,1.70674689733335,23,91,0.201754385964912,114,1,30,107,0.218978102189781,137,7.86557908513365,2.99646889831135,27,110,0.197080291970803,137,1,37,145,0.203296703296703,182,8.02155407234381,2.87527275242923,36,146,0.197802197802198,182,1,44,177,0.199095022624434,221,8.10073354709439,2.7671684053625,42,179,0.190045248868778,221,1,46,188,0.196581196581197,234,8.19254906704491,2.79970767967598,43,191,0.183760683760684,234,1,101,355,0.221491228070175,456,8.68813230220504,2.6395416317576,84,372,0.184210526315789,456
"501",79625618,"79625618-2012-12-20",80,10,"2012-12-20","HA1",2012,"F","Adult",0,0,1,15.5555555555556,1,7,16,0.304347826086957,23,5.57562081107052,2.52019455987821,2,21,0.0869565217391304,23,1,10,30,0.25,40,5.69520216323433,2.12953121326,3,37,0.075,40,1,20,45,0.307692307692308,65,6.24372693307946,2.18652388160539,10,55,0.153846153846154,65,0.923076923076923,29,77,0.273584905660377,114.833333333333,6.48727257299203,1.97215272138437,14,92,0.132075471698113,114.833333333333,0.857142857142857,32,89,0.264462809917355,141.166666666667,6.51751751489237,1.88493352720286,14,107,0.115702479338843,141.166666666667,0.8,33,94,0.259842519685039,158.75,6.52120404131742,1.84714688847032,15,112,0.118110236220472,158.75,0.758620689655172,36,107,0.251748251748252,188.5,6.55176178021777,1.7735019386472,20,123,0.13986013986014,188.5,0.702702702702703,39,122,0.242236024844721,229.115384615385,6.68857238841727,1.78883055850675,23,138,0.142857142857143,229.115384615385,0.644444444444444,41,126,0.245508982035928,259.137931034483,6.71372061934558,1.77933667382346,26,141,0.155688622754491,259.137931034483,0.63265306122449,51,169,0.231818181818182,347.741935483871,7.20372409329499,1.9610087255969,34,186,0.154545454545455,347.741935483871
"502",67083260,"67083260-2012-12-20",80,90,"2012-12-20","HA1",2012,"M","Adult",0,0,0,0,1,13,34,0.276595744680851,47,6.73863508359586,2.94153151292045,7,40,0.148936170212766,47,1,17,57,0.22972972972973,74,6.80575278855442,2.57942546693841,13,61,0.175675675675676,74,1,27,79,0.254716981132075,106,7.01224960680738,2.43918296762252,17,89,0.160377358490566,106,0.923076923076923,36,116,0.236842105263158,164.666666666667,7.25070309052749,2.32862161696103,35,117,0.230263157894737,164.666666666667,0.857142857142857,38,128,0.228915662650602,193.666666666667,7.25903789372022,2.2569125188842,38,128,0.228915662650602,193.666666666667,0.8,40,134,0.229885057471264,217.5,7.26496892776935,2.22016579840036,38,136,0.218390804597701,217.5,0.758620689655172,46,161,0.222222222222222,272.863636363636,7.3649070813709,2.15477342071676,46,161,0.222222222222222,272.863636363636,0.702702702702703,46,172,0.211009174311927,310.230769230769,7.3649070813709,2.10913875530529,49,169,0.224770642201835,310.230769230769,0.644444444444444,46,179,0.204444444444444,349.137931034483,7.3649070813709,2.08142216137075,54,171,0.24,349.137931034483,0.63265306122449,56,226,0.198581560283688,445.741935483871,7.40739580671329,1.9229166622071,67,215,0.23758865248227,445.741935483871
"503",79786360,"79786360-2012-08-30",30,0,"2012-08-30","HA1",2012,"F","Adult",0,0,0,0,1,1,7,0.125,8,0.83975065475182,0.152269211727553,1,7,0.125,8,0.8,2,10,0.166666666666667,15,1.75164301321411,0.334330977651696,2,10,0.166666666666667,15,0.666666666666667,3,15,0.166666666666667,27,2.34326897811692,0.420726872152687,3,15,0.166666666666667,27,0.692307692307692,5,26,0.161290322580645,44.7777777777778,5.77671048627567,2.43161909280039,3,28,0.0967741935483871,44.7777777777778,0.619047619047619,6,28,0.176470588235294,54.9230769230769,5.79860401092309,2.36759809811897,3,31,0.0882352941176471,54.9230769230769,0.6,7,34,0.170731707317073,68.3333333333333,5.81065820287056,2.21025258704236,3,38,0.0731707317073171,68.3333333333333,0.620689655172414,7,38,0.155555555555556,72.5,5.81065820287056,2.12780512552151,3,42,0.0666666666666667,72.5,0.594594594594595,8,47,0.145454545454545,92.5,5.86276696671134,1.9982707525925,5,50,0.0909090909090909,92.5,0.577777777777778,8,51,0.135593220338983,102.115384615385,5.86276696671134,1.93787780620879,5,54,0.0847457627118644,102.115384615385,0.571428571428571,15,68,0.180722891566265,145.25,6.46728035390118,2.16833829775509,7,76,0.0843373493975904,145.25
"505",79786360,"79786360-2012-10-09",20,10,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,2,20,0.0909090909090909,22,3.63182245500963,0.982786583838232,2,20,0.0909090909090909,22,1,5,37,0.119047619047619,42,4.07186951693355,0.864160377674493,3,39,0.0714285714285714,42,1,5,44,0.102040816326531,49,4.07186951693355,0.777887204825556,3,46,0.0612244897959184,49,0.923076923076923,9,69,0.115384615384615,84.5,5.88828731017212,1.72502329621078,6,72,0.0769230769230769,84.5,0.857142857142857,11,73,0.130952380952381,98,5.9664919745454,1.72856325326911,6,78,0.0714285714285714,98,0.8,12,76,0.136363636363636,110,6.28064798892559,1.95421109589267,8,80,0.0909090909090909,110,0.758620689655172,15,89,0.144230769230769,137.090909090909,6.31861008880796,1.84451205912563,11,93,0.105769230769231,137.090909090909,0.702702702702703,17,95,0.151785714285714,159.384615384615,6.38944695984259,1.84186274223186,11,101,0.0982142857142857,159.384615384615,0.644444444444444,17,101,0.144067796610169,183.103448275862,6.38944695984259,1.79813337562123,11,107,0.0932203389830508,183.103448275862,0.63265306122449,27,125,0.177631578947368,240.258064516129,6.77834813906365,1.91306084335195,15,137,0.0986842105263158,240.258064516129
"510",49811771,"49811771-2012-08-30",30,20,"2012-08-30","HA1",2012,"F","Adult",0,0,0,0,1,1,11,0.0833333333333333,12,5.63460161557588,3.18823573649307,1,11,0.0833333333333333,12,1,2,15,0.117647058823529,17,5.64684395763643,2.86855257967092,2,15,0.117647058823529,17,1,3,20,0.130434782608696,23,5.67173610253916,2.60923345022138,2,21,0.0869565217391304,23,1,6,34,0.15,40,6.15100274011645,2.541971264317,4,36,0.1,40,1,8,43,0.156862745098039,51,6.17252352088612,2.3399079705349,6,45,0.117647058823529,51,1,12,48,0.2,60,6.28298200238131,2.29317899161012,7,53,0.116666666666667,60,0.96551724137931,13,59,0.180555555555556,74.5714285714286,6.29107017186253,2.13798986676211,8,64,0.111111111111111,74.5714285714286,0.918918918918919,14,69,0.168674698795181,90.3235294117647,6.29845394894902,2.02007935863945,9,74,0.108433734939759,90.3235294117647,0.888888888888889,14,70,0.166666666666667,94.5,6.29845394894902,2.00970002372388,9,75,0.107142857142857,94.5,0.857142857142857,25,85,0.227272727272727,128.333333333333,6.63388675270051,2.06735981143151,11,99,0.1,128.333333333333
"512",49811771,"49811771-2012-09-27",10,60,"2012-09-27","HA1",2012,"F","Adult",0,0,0,0,1,7,15,0.318181818181818,22,5.10932945738718,2.13770671415011,4,18,0.181818181818182,22,1,10,26,0.277777777777778,36,5.49376986026987,2.04472143059143,5,31,0.138888888888889,36,1,12,36,0.25,48,5.62624120791454,1.91144393906155,8,40,0.166666666666667,48,0.923076923076923,18,45,0.285714285714286,68.25,6.16023864028564,2.14014285024314,10,53,0.158730158730159,68.25,0.857142857142857,18,49,0.26865671641791,78.1666666666667,6.16023864028564,2.08602628349929,10,57,0.149253731343284,78.1666666666667,0.8,21,62,0.253012048192771,103.75,6.21509790749272,1.94805065262352,14,69,0.168674698795181,103.75,0.793103448275862,22,73,0.231578947368421,119.782608695652,6.22375174876887,1.84070465999385,18,77,0.189473684210526,119.782608695652,0.783783783783784,22,81,0.213592233009709,131.413793103448,6.22375174876887,1.7731287220387,19,84,0.184466019417476,131.413793103448,0.733333333333333,26,86,0.232142857142857,152.727272727273,6.3010860762827,1.76791139575865,20,92,0.178571428571429,152.727272727273,0.73469387755102,37,141,0.207865168539326,242.277777777778,6.91132029830057,1.89197027162952,29,149,0.162921348314607,242.277777777778
"516",49829569,"49829569-2012-06-19",40,20,"2012-06-19","HA1",2012,"F","Adult",0,0,1,278.947368421053,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,2,0,2,0,0,0,2,0,2,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,1,1,2,0.333333333333333,3,4.97673374242057,3.89182029811063,0,3,0,3,0.96551724137931,3,3,0.5,6.21428571428571,5.20605808357697,3.44134574867294,0,6,0,6.21428571428571,0.918918918918919,3,4,0.428571428571429,7.61764705882353,5.20605808357697,3.29251780514154,0,7,0,7.61764705882353,0.888888888888889,4,4,0.5,9,5.29947110189378,3.25439199346407,0,8,0,9,0.877551020408163,7,8,0.466666666666667,17.093023255814,5.42807604679947,2.77969143374369,1,14,0.0666666666666667,17.093023255814
"541",66815612,"66815612-2012-08-15",100,90,"2012-08-15","HA1",2012,"F","Adult",5082.35294117647,1,0,0,1,1,4,0.2,5,3.78093759853188,2.25878247033565,1,4,0.2,5,0.8,1,5,0.166666666666667,7.5,3.78093759853188,2.09714111877924,2,4,0.333333333333333,7.5,0.666666666666667,2,8,0.2,15,6.566002457917,4.27600452454932,2,8,0.2,15,0.615384615384615,5,15,0.25,32.5,6.58832635918916,3.61840849729119,3,17,0.15,32.5,0.523809523809524,5,17,0.227272727272727,42,6.58832635918916,3.52577725942856,3,19,0.136363636363636,42,0.48,6,18,0.25,50,6.60779758057433,3.46031702730162,5,19,0.208333333333333,50,0.482758620689655,7,20,0.259259259259259,55.9285714285714,6.63035479285629,3.36825446050091,6,21,0.222222222222222,55.9285714285714,0.459459459459459,7,21,0.25,60.9411764705882,6.63035479285629,3.33316191853178,6,22,0.214285714285714,60.9411764705882,0.422222222222222,9,21,0.3,71.0526315789474,6.67005423631452,3.30497812413142,6,24,0.2,71.0526315789474,0.428571428571429,10,32,0.238095238095238,98,6.6815185416782,2.9939798751732,9,33,0.214285714285714,98
"545",79797793,"79797793-2012-09-13",0,20,"2012-09-13","HA1",2012,"F","Adult",0,0,0,0,1,3,11,0.214285714285714,14,3.41272488683322,1.13019922441743,0,14,0,14,0.8,4,21,0.16,31.25,4.1538887483473,1.25483122155943,1,24,0.04,31.25,0.666666666666667,5,33,0.131578947368421,57,4.21480784606568,1.0133329937272,1,37,0.0263157894736842,57,0.692307692307692,8,46,0.148148148148148,78,4.39859061178553,0.911361221247848,4,50,0.0740740740740741,78,0.619047619047619,9,50,0.152542372881356,95.3076923076923,5.41759330339984,1.56909657084433,5,54,0.0847457627118644,95.3076923076923,0.6,11,53,0.171875,106.666666666667,5.65930469775482,1.69890450868557,5,59,0.078125,106.666666666667,0.586206896551724,11,61,0.152777777777778,122.823529411765,5.65930469775482,1.60372455796981,7,65,0.0972222222222222,122.823529411765,0.540540540540541,11,72,0.132530120481928,153.55,5.65930469775482,1.49181796940804,7,76,0.0843373493975904,153.55,0.511111111111111,13,76,0.146067415730337,174.130434782609,6.36825456387188,2.02019130862332,7,82,0.0786516853932584,174.130434782609,0.510204081632653,21,92,0.185840707964602,221.48,6.47007810445637,1.902680792361,9,104,0.079646017699115,221.48
"575",66855330,"66855330-2012-06-06",10,50,"2012-06-06","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.793103448275862,0,0,0,0,0,0,0,0,0,0,0.783783783783784,0,0,0,0,0,0,0,0,0,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0.73469387755102,0,0,0,0,0,0,0,0,0,0
