"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"316",79772013,"79772013-2012-10-25",30,50,"2012-10-25","HA1",2012,"M","Adult",0,0,1,52.2727272727273,1,0,5,0,5,0,0,0,5,0,5,1,0,10,0,10,0,0,2,8,0.2,10,1,0,10,0,10,0,0,2,8,0.2,10,1,1,16,0.0588235294117647,17,1.92896059074154,0.297152655506014,3,14,0.176470588235294,17,1,2,19,0.0952380952380952,21,2.37290438454765,0.380668345872616,4,17,0.19047619047619,21,1,2,20,0.0909090909090909,22,2.37290438454765,0.366173091165057,4,18,0.181818181818182,22,1,4,32,0.111111111111111,36,3.1647985482432,0.488647708068925,8,28,0.222222222222222,36,1,5,45,0.1,50,3.27285915080335,0.410607530852712,9,41,0.18,50,1,5,50,0.0909090909090909,55,3.27285915080335,0.37951524434507,9,46,0.163636363636364,55,0.979591836734694,11,80,0.120879120879121,92.8958333333333,4.14239808235371,0.519275156575346,12,79,0.131868131868132,92.8958333333333
"319",79790568,"79790568-2012-10-23",100,90,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,0.8,0,7,0,8.75,0,0,1,6,0.142857142857143,8.75,0.666666666666667,0,8,0,12,0,0,2,6,0.25,12,0.615384615384615,0,11,0,17.875,0,0,3,8,0.272727272727273,17.875,0.523809523809524,0,11,0,21,0,0,3,8,0.272727272727273,21,0.48,0,15,0,31.25,0,0,4,11,0.266666666666667,31.25,0.482758620689655,0,20,0,41.4285714285714,0,0,4,16,0.2,41.4285714285714,0.459459459459459,0,21,0,45.7058823529412,0,0,4,17,0.19047619047619,45.7058823529412,0.422222222222222,0,22,0,52.1052631578947,0,0,4,18,0.181818181818182,52.1052631578947,0.428571428571429,2,33,0.0571428571428571,81.6666666666667,2.83533086734612,0.377183910660358,5,30,0.142857142857143,81.6666666666667
"323",79786569,"79786569-2012-10-23",70,100,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,7,0,7,0,0,1,6,0.142857142857143,7,0.8,0,8,0,10,0,0,1,7,0.125,10,0.666666666666667,0,11,0,16.5,0,0,1,10,0.0909090909090909,16.5,0.692307692307692,0,12,0,17.3333333333333,0,0,1,11,0.0833333333333333,17.3333333333333,0.619047619047619,0,13,0,21,0,0,2,11,0.153846153846154,21,0.6,0,16,0,26.6666666666667,0,0,2,14,0.125,26.6666666666667,0.620689655172414,1,20,0.0476190476190476,33.8333333333333,1.3090630131839,0.121066642004535,2,19,0.0952380952380952,33.8333333333333,0.594594594594595,1,25,0.0384615384615385,43.7272727272727,1.3090630131839,0.0988947511361776,3,23,0.115384615384615,43.7272727272727,0.577777777777778,1,27,0.0357142857142857,48.4615384615385,1.3090630131839,0.0921461764616681,4,24,0.142857142857143,48.4615384615385,0.571428571428571,1,34,0.0285714285714286,61.25,1.3090630131839,0.0743837201218277,6,29,0.171428571428571,61.25
"326",79778567,"79778567-2012-10-23",10,0,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,0.8,0,6,0,7.5,0,0,0,6,0,7.5,0.666666666666667,0,7,0,10.5,0,0,0,7,0,10.5,0.615384615384615,0,9,0,14.625,0,0,0,9,0,14.625,0.523809523809524,0,9,0,17.1818181818182,0,0,0,9,0,17.1818181818182,0.48,0,10,0,20.8333333333333,0,0,1,9,0.1,20.8333333333333,0.482758620689655,1,13,0.0714285714285714,29,2.9539628606777,0.832344310720146,1,13,0.0714285714285714,29,0.459459459459459,1,14,0.0666666666666667,32.6470588235294,2.9539628606777,0.793951879681912,1,14,0.0666666666666667,32.6470588235294,0.422222222222222,1,14,0.0666666666666667,35.5263157894737,2.9539628606777,0.793951879681912,1,14,0.0666666666666667,35.5263157894737,0.428571428571429,1,20,0.0476190476190476,49,2.9539628606777,0.623690379581955,3,18,0.142857142857143,49
"327",66808052,"66808052-2012-10-23",10,10,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,6,0,6,0,0,0,6,0,6,1,0,8,0,8,0,0,0,8,0,8,1,0,10,0,10,0,0,1,9,0.1,10,0.846153846153846,0,13,0,15.3636363636364,0,0,1,12,0.0769230769230769,15.3636363636364,0.714285714285714,0,13,0,18.2,0,0,1,12,0.0769230769230769,18.2,0.64,1,13,0.0714285714285714,21.875,2.9539628606777,0.832344310720146,1,13,0.0714285714285714,21.875,0.620689655172414,1,17,0.0555555555555556,29,2.9539628606777,0.698184974589903,2,16,0.111111111111111,29,0.594594594594595,1,19,0.05,33.6363636363636,2.9539628606777,0.646627164925053,3,17,0.15,33.6363636363636,0.533333333333333,1,19,0.05,37.5,2.9539628606777,0.646627164925053,3,17,0.15,37.5,0.530612244897959,2,21,0.0869565217391304,43.3461538461538,3.19642471736599,0.702774085818266,4,19,0.173913043478261,43.3461538461538
"328",66872112,"66872112-2012-10-23",10,70,"2012-10-23","HA1",2012,"M","Adult",0,0,1,3.84615384615385,1,0,4,0,4,0,0,0,4,0,4,1,1,6,0.142857142857143,7,1.83468451394509,0.560689325343947,0,7,0,7,1,1,7,0.125,8,1.83468451394509,0.505548566665147,0,8,0,8,0.923076923076923,1,11,0.0833333333333333,13,1.83468451394509,0.363667979429703,0,12,0,13,0.857142857142857,1,11,0.0833333333333333,14,1.83468451394509,0.363667979429703,0,12,0,14,0.8,1,12,0.0769230769230769,16.25,1.83468451394509,0.339936443318882,0,13,0,16.25,0.793103448275862,1,16,0.0588235294117647,21.4347826086957,1.83468451394509,0.269719855823621,1,16,0.0588235294117647,21.4347826086957,0.783783783783784,1,19,0.05,25.5172413793103,1.83468451394509,0.233614851181505,2,18,0.1,25.5172413793103,0.733333333333333,1,20,0.0476190476190476,28.6363636363636,1.83468451394509,0.223644678861655,3,18,0.142857142857143,28.6363636363636,0.714285714285714,2,30,0.0625,44.8,2.19342409770244,0.222289701824452,4,28,0.125,44.8
"331",79623797,"79623797-2012-10-23",10,90,"2012-10-23","HA1",2012,"M","Adult",0,0,1,3.57142857142857,1,0,5,0,5,0,0,0,5,0,5,1,0,5,0,5,0,0,0,5,0,5,1,0,5,0,5,0,0,0,5,0,5,0.846153846153846,0,8,0,9.45454545454546,0,0,1,7,0.125,9.45454545454546,0.714285714285714,0,8,0,11.2,0,0,1,7,0.125,11.2,0.64,0,10,0,15.625,0,0,1,9,0.1,15.625,0.620689655172414,1,15,0.0625,25.7777777777778,1.83468451394509,0.284387176554928,1,15,0.0625,25.7777777777778,0.594594594594595,1,17,0.0555555555555556,30.2727272727273,1.83468451394509,0.256499145015093,1,17,0.0555555555555556,30.2727272727273,0.533333333333333,1,17,0.0555555555555556,33.75,1.83468451394509,0.256499145015093,1,17,0.0555555555555556,33.75,0.530612244897959,1,18,0.0526315789473684,35.8076923076923,1.83468451394509,0.244520084663767,1,18,0.0526315789473684,35.8076923076923
"332",79630010,"79630010-2012-10-23",10,100,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,0.8,0,4,0,5,0,0,0,4,0,5,0.666666666666667,0,6,0,9,0,0,1,5,0.166666666666667,9,0.615384615384615,0,6,0,9.75,0,0,1,5,0.166666666666667,9.75,0.523809523809524,0,6,0,11.4545454545455,0,0,1,5,0.166666666666667,11.4545454545455,0.48,0,8,0,16.6666666666667,0,0,1,7,0.125,16.6666666666667,0.482758620689655,0,11,0,22.7857142857143,0,0,1,10,0.0909090909090909,22.7857142857143,0.459459459459459,0,12,0,26.1176470588235,0,0,1,11,0.0833333333333333,26.1176470588235,0.422222222222222,0,13,0,30.7894736842105,0,0,1,12,0.0769230769230769,30.7894736842105,0.428571428571429,1,19,0.05,46.6666666666667,1.83468451394509,0.233614851181505,1,19,0.05,46.6666666666667
"335",67088839,"67088839-2012-10-23",20,60,"2012-10-23","HA1",2012,"M","Adult",2230.76923076923,1,0,0,1,0,5,0,5,0,0,0,5,0,5,1,0,5,0,5,0,0,0,5,0,5,1,1,7,0.125,8,1.83468451394509,0.505548566665147,0,8,0,8,1,1,10,0.0909090909090909,11,1.83468451394509,0.391007024932934,0,11,0,11,1,1,14,0.0666666666666667,15,1.83468451394509,0.300754154019134,1,14,0.0666666666666667,15,1,1,15,0.0625,16,1.83468451394509,0.284387176554928,1,15,0.0625,16,0.96551724137931,1,17,0.0555555555555556,18.6428571428571,1.83468451394509,0.256499145015093,2,16,0.111111111111111,18.6428571428571,0.918918918918919,1,23,0.0416666666666667,26.1176470588235,1.83468451394509,0.198275484736196,3,21,0.125,26.1176470588235,0.888888888888889,1,24,0.04,28.125,1.83468451394509,0.191055236762709,4,21,0.16,28.125,0.877551020408163,2,38,0.05,45.5813953488372,2.19342409770244,0.18161006619119,6,34,0.15,45.5813953488372
"337",67069635,"67069635-2012-10-23",30,0,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,1,2,0.333333333333333,3.75,2.9539628606777,1.95453089209922,0,3,0,3.75,0.666666666666667,1,3,0.25,6,2.9539628606777,1.71297859137494,0,4,0,6,0.692307692307692,1,5,0.166666666666667,8.66666666666667,2.9539628606777,1.39384156675527,0,6,0,8.66666666666667,0.619047619047619,1,6,0.142857142857143,11.3076923076923,2.9539628606777,1.28021208433366,0,7,0,11.3076923076923,0.6,1,7,0.125,13.3333333333333,2.9539628606777,1.18562366565774,0,8,0,13.3333333333333,0.620689655172414,2,11,0.153846153846154,20.9444444444444,3.19642471736599,1.03085426094644,2,11,0.153846153846154,20.9444444444444,0.594594594594595,2,15,0.117647058823529,28.5909090909091,3.19642471736599,0.866729090907901,3,14,0.176470588235294,28.5909090909091,0.577777777777778,2,17,0.105263157894737,32.8846153846154,3.19642471736599,0.803769577389336,3,16,0.157894736842105,32.8846153846154,0.571428571428571,3,28,0.0967741935483871,54.25,3.3601254310274,0.640032230741274,5,26,0.161290322580645,54.25
"340",66828572,"66828572-2012-10-23",50,0,"2012-10-23","HA1",2012,"M","Adult",13.7931034482759,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,2,0,1,2.5,3.19642471736599,2.54337113927821,1,1,0.5,2.5,0.666666666666667,2,1,0.666666666666667,4.5,3.19642471736599,2.17645391120034,1,2,0.333333333333333,4.5,0.692307692307692,3,5,0.375,11.5555555555556,3.3601254310274,1.49830527462702,1,7,0.125,11.5555555555556,0.619047619047619,3,7,0.3,16.1538461538462,3.3601254310274,1.32953357254478,1,9,0.1,16.1538461538462,0.6,3,7,0.3,16.6666666666667,3.3601254310274,1.32953357254478,1,9,0.1,16.6666666666667,0.620689655172414,3,9,0.25,19.3333333333333,3.3601254310274,1.198779395984,2,10,0.166666666666667,19.3333333333333,0.594594594594595,3,11,0.214285714285714,23.5454545454545,3.3601254310274,1.09366679804266,2,12,0.142857142857143,23.5454545454545,0.577777777777778,3,12,0.2,25.9615384615385,3.3601254310274,1.04831971359302,2,13,0.133333333333333,25.9615384615385,0.591836734693878,3,27,0.1,50.6896551724138,3.3601254310274,0.655666856218614,4,26,0.133333333333333,50.6896551724138
"342",67088367,"67088367-2012-10-23",70,40,"2012-10-23","HA1",2012,"F","NotAdult",0,0,0,0,1,0,4,0,4,0,0,1,3,0.25,4,1,0,4,0,4,0,0,1,3,0.25,4,1,0,8,0,8,0,0,1,7,0.125,8,1,1,12,0.0769230769230769,13,2.66258782702545,0.705886206337374,2,11,0.153846153846154,13,1,1,16,0.0588235294117647,17,2.66258782702545,0.579033873792523,2,15,0.117647058823529,17,1,2,22,0.0833333333333333,24,2.92751549834193,0.551995383895731,2,22,0.0833333333333333,24,1,4,25,0.137931034482759,29,3.28267732513746,0.633598854653995,4,25,0.137931034482759,29,1,4,31,0.114285714285714,35,3.28267732513746,0.549722438608273,5,30,0.142857142857143,35,1,4,34,0.105263157894737,38,3.28267732513746,0.515766345920681,5,33,0.131578947368421,38,0.979591836734694,5,50,0.0909090909090909,56.1458333333333,3.80285164213998,0.586056261542131,8,47,0.145454545454545,56.1458333333333
"344",79638837,"79638837-2012-10-23",100,90,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,0.8,0,7,0,8.75,0,0,1,6,0.142857142857143,8.75,0.666666666666667,0,8,0,12,0,0,2,6,0.25,12,0.615384615384615,0,11,0,17.875,0,0,3,8,0.272727272727273,17.875,0.523809523809524,0,11,0,21,0,0,3,8,0.272727272727273,21,0.48,0,15,0,31.25,0,0,4,11,0.266666666666667,31.25,0.482758620689655,0,20,0,41.4285714285714,0,0,4,16,0.2,41.4285714285714,0.459459459459459,0,21,0,45.7058823529412,0,0,4,17,0.19047619047619,45.7058823529412,0.422222222222222,0,22,0,52.1052631578947,0,0,4,18,0.181818181818182,52.1052631578947,0.428571428571429,2,33,0.0571428571428571,81.6666666666667,2.83533086734612,0.377183910660358,5,30,0.142857142857143,81.6666666666667
"345",79775849,"79775849-2012-10-23",100,20,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,0.8,0,5,0,6.25,0,0,0,5,0,6.25,0.666666666666667,0,12,0,18,0,0,0,12,0,18,0.692307692307692,0,13,0,18.7777777777778,0,0,0,13,0,18.7777777777778,0.619047619047619,0,13,0,21,0,0,0,13,0,21,0.6,0,15,0,25,0,0,0,15,0,25,0.586206896551724,2,16,0.111111111111111,30.7058823529412,2.92751549834193,0.684251044250974,0,18,0,30.7058823529412,0.540540540540541,2,17,0.105263157894737,35.15,2.92751549834193,0.657824276781423,0,19,0,35.15,0.511111111111111,2,20,0.0909090909090909,43.0434782608696,2.92751549834193,0.589834047892818,0,22,0,43.0434782608696,0.510204081632653,3,28,0.0967741935483871,60.76,3.17573102284425,0.553965149234199,3,28,0.0967741935483871,60.76
"346",79789358,"79789358-2012-11-06",0,30,"2012-11-06","HA1",2012,"M","Adult",0,0,1,2.85714285714286,1,0,3,0,3,0,0,0,3,0,3,0.8,0,6,0,7.5,0,0,0,6,0,7.5,0.666666666666667,1,7,0.125,12,1.92896059074154,0.551176919289558,0,8,0,12,0.692307692307692,1,10,0.0909090909090909,15.8888888888889,1.92896059074154,0.428373598905034,0,11,0,15.8888888888889,0.619047619047619,3,11,0.214285714285714,22.6153846153846,2.63425163867482,0.65429057968364,1,13,0.0714285714285714,22.6153846153846,0.6,5,12,0.294117647058824,28.3333333333333,3.27287503399595,0.913630589419852,2,15,0.117647058823529,28.3333333333333,0.620689655172414,5,15,0.25,32.2222222222222,3.27287503399595,0.819495522029402,2,18,0.1,32.2222222222222,0.594594594594595,7,17,0.291666666666667,40.3636363636364,4.52171416983642,1.56681877268813,4,20,0.166666666666667,40.3636363636364,0.577777777777778,7,17,0.291666666666667,41.5384615384615,4.52171416983642,1.56681877268813,4,20,0.166666666666667,41.5384615384615,0.571428571428571,9,29,0.236842105263158,66.5,4.90008241102085,1.50583519070997,7,31,0.184210526315789,66.5
"347",66872112,"66872112-2012-11-06",0,40,"2012-11-06","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,1,3,0.25,6,2.1624384612508,1.07263680226485,1,3,0.25,6,0.692307692307692,2,6,0.25,11.5555555555556,2.67928444781345,0.992077965547597,1,7,0.125,11.5555555555556,0.619047619047619,2,10,0.166666666666667,19.3846153846154,2.67928444781345,0.756695392498665,3,9,0.25,19.3846153846154,0.6,2,12,0.142857142857143,23.3333333333333,2.67928444781345,0.677839928412643,3,11,0.214285714285714,23.3333333333333,0.620689655172414,5,15,0.25,32.2222222222222,4.69276962532928,1.85750882118515,4,16,0.2,32.2222222222222,0.594594594594595,7,19,0.269230769230769,43.7272727272727,4.75536111350725,1.69212051006996,7,19,0.269230769230769,43.7272727272727,0.577777777777778,8,21,0.275862068965517,50.1923076923077,4.79552202827206,1.63643242376765,7,22,0.241379310344828,50.1923076923077,0.591836734693878,9,34,0.209302325581395,72.6551724137931,4.90008241102085,1.41099177856997,7,36,0.162790697674419,72.6551724137931
"350",79797793,"79797793-2012-11-06",20,0,"2012-11-06","HA1",2012,"F","Adult",0,0,0,0,1,3,6,0.333333333333333,9,3.06263653114433,1.1832210389224,1,8,0.111111111111111,9,0.8,3,7,0.3,12.5,3.06263653114433,1.11132652324939,1,9,0.1,12.5,0.666666666666667,4,10,0.285714285714286,21,3.26368729920064,1.02823496143016,1,13,0.0714285714285714,21,0.692307692307692,4,14,0.222222222222222,26,3.26368729920064,0.874212552501047,1,17,0.0555555555555556,26,0.619047619047619,4,16,0.2,32.3076923076923,3.26368729920064,0.814164245211405,1,19,0.05,32.3076923076923,0.6,5,17,0.227272727272727,36.6666666666667,3.46661426149456,0.879779882251259,2,20,0.0909090909090909,36.6666666666667,0.586206896551724,5,18,0.217391304347826,39.2352941176471,3.46661426149456,0.854010432618277,2,21,0.0869565217391304,39.2352941176471,0.540540540540541,5,18,0.217391304347826,42.55,3.46661426149456,0.854010432618277,2,21,0.0869565217391304,42.55,0.511111111111111,5,18,0.217391304347826,45,3.46661426149456,0.854010432618277,2,21,0.0869565217391304,45,0.510204081632653,5,23,0.178571428571429,54.88,3.46661426149456,0.745809427410958,2,26,0.0714285714285714,54.88
"356",79792086,"79792086-2012-10-25",100,10,"2012-10-25","HA1",2012,"F","NotAdult",100,1,0,0,1,0,9,0,9,0,0,1,8,0.111111111111111,9,0.8,0,10,0,12.5,0,0,1,9,0.1,12.5,0.666666666666667,0,11,0,16.5,0,0,1,10,0.0909090909090909,16.5,0.615384615384615,0,14,0,22.75,0,0,1,13,0.0714285714285714,22.75,0.523809523809524,0,15,0,28.6363636363636,0,0,2,13,0.133333333333333,28.6363636363636,0.48,1,19,0.05,41.6666666666667,1.67669013944327,0.196710294246054,2,18,0.1,41.6666666666667,0.482758620689655,1,24,0.04,51.7857142857143,1.67669013944327,0.160342650075179,2,23,0.08,51.7857142857143,0.459459459459459,2,26,0.0714285714285714,60.9411764705882,2.06023656184379,0.218786245945254,2,26,0.0714285714285714,60.9411764705882,0.422222222222222,3,26,0.103448275862069,68.6842105263158,2.57345035077091,0.348979505973607,3,26,0.103448275862069,68.6842105263158,0.428571428571429,4,37,0.0975609756097561,95.6666666666667,3.27504128890874,0.482792196589277,4,37,0.0975609756097561,95.6666666666667
"357",79782524,"79782524-2012-10-24",40,100,"2012-10-24","HA1",2012,"F","Adult",0,0,0,0,1,0,6,0,6,0,0,1,5,0.166666666666667,6,0.8,0,6,0,7.5,0,0,1,5,0.166666666666667,7.5,0.666666666666667,0,9,0,13.5,0,0,1,8,0.111111111111111,13.5,0.692307692307692,0,11,0,15.8888888888889,0,0,2,9,0.181818181818182,15.8888888888889,0.619047619047619,0,12,0,19.3846153846154,0,0,2,10,0.166666666666667,19.3846153846154,0.6,0,16,0,26.6666666666667,0,0,2,14,0.125,26.6666666666667,0.620689655172414,1,21,0.0454545454545455,35.4444444444444,1.51982575374441,0.150433203427126,3,19,0.136363636363636,35.4444444444444,0.594594594594595,2,27,0.0689655172413793,48.7727272727273,1.98432439343677,0.19585404020978,3,26,0.103448275862069,48.7727272727273,0.577777777777778,2,29,0.0645161290322581,53.6538461538462,1.98432439343677,0.184312350035754,3,28,0.0967741935483871,53.6538461538462,0.591836734693878,3,45,0.0625,81.1034482758621,2.40877092880714,0.191313733499383,5,43,0.104166666666667,81.1034482758621
"359",79797884,"79797884-2012-10-24",30,80,"2012-10-24","HA1",2012,"M","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,0,4,0,4,0,0,0,4,0,4,1,0,11,0,11,0,0,2,9,0.181818181818182,11,1,2,18,0.1,20,2.13032266322374,0.315452228114778,3,17,0.15,20,1,2,21,0.0869565217391304,23,2.13032266322374,0.279526594291561,3,20,0.130434782608696,23,1,2,22,0.0833333333333333,24,2.13032266322374,0.269313855457516,3,21,0.125,24,0.96551724137931,3,29,0.09375,33.1428571428571,2.40877092880714,0.274793553680675,3,29,0.09375,33.1428571428571,0.918918918918919,4,34,0.105263157894737,41.3529411764706,2.79627125261407,0.33991448226403,4,34,0.105263157894737,41.3529411764706,0.888888888888889,4,37,0.0975609756097561,46.125,2.79627125261407,0.318603485138047,4,37,0.0975609756097561,46.125,0.857142857142857,4,52,0.0714285714285714,65.3333333333333,2.79627125261407,0.242714261173709,7,49,0.125,65.3333333333333
"362",79789358,"79789358-2012-10-24",0,60,"2012-10-24","HA1",2012,"M","Adult",50,1,1,7.69230769230769,1,1,3,0.25,4,1.83468451394509,0.83975065475182,0,4,0,4,0.8,2,4,0.333333333333333,7.5,2.3134569536518,0.923551756111202,0,6,0,7.5,0.666666666666667,2,9,0.181818181818182,16.5,2.3134569536518,0.603287705681003,2,9,0.181818181818182,16.5,0.692307692307692,2,12,0.142857142857143,20.2222222222222,2.3134569536518,0.501178312353491,2,12,0.142857142857143,20.2222222222222,0.619047619047619,2,14,0.125,25.8461538461538,2.3134569536518,0.450650040792636,2,14,0.125,25.8461538461538,0.6,2,20,0.0909090909090909,36.6666666666667,2.3134569536518,0.346464733902154,2,20,0.0909090909090909,36.6666666666667,0.620689655172414,3,23,0.115384615384615,41.8888888888889,2.61598902712777,0.397245271788916,3,23,0.115384615384615,41.8888888888889,0.594594594594595,3,26,0.103448275862069,48.7727272727273,2.61598902712777,0.362743329112781,3,26,0.103448275862069,48.7727272727273,0.577777777777778,3,28,0.0967741935483871,53.6538461538462,2.61598902712777,0.342920075349986,3,28,0.0967741935483871,53.6538461538462,0.591836734693878,3,40,0.0697674418604651,72.6551724137931,2.61598902712777,0.25843419608328,5,38,0.116279069767442,72.6551724137931
"365",79797793,"79797793-2012-11-20",0,10,"2012-11-20","HA1",2012,"F","Adult",0,0,0,0,1,0,4,0,4,0,0,1,3,0.25,4,0.8,0,6,0,7.5,0,0,1,5,0.166666666666667,7.5,0.666666666666667,2,6,0.25,12,2.50065500675614,0.874972582543424,1,7,0.125,12,0.615384615384615,3,8,0.272727272727273,17.875,3.09966319640222,1.07377536552117,1,10,0.0909090909090909,17.875,0.523809523809524,3,8,0.272727272727273,21,3.09966319640222,1.07377536552117,1,10,0.0909090909090909,21,0.48,3,10,0.230769230769231,27.0833333333333,3.09966319640222,0.966997773863264,1,12,0.0769230769230769,27.0833333333333,0.482758620689655,3,11,0.214285714285714,29,3.09966319640222,0.92171815360952,1,13,0.0714285714285714,29,0.459459459459459,3,11,0.214285714285714,30.4705882352941,3.09966319640222,0.92171815360952,1,13,0.0714285714285714,30.4705882352941,0.422222222222222,3,11,0.214285714285714,33.1578947368421,3.09966319640222,0.92171815360952,1,13,0.0714285714285714,33.1578947368421,0.428571428571429,3,15,0.166666666666667,42,3.09966319640222,0.778062005057482,1,17,0.0555555555555556,42
"366",66872112,"66872112-2012-11-20",0,60,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,4.21459369037368,3.14510967462859,1,2,0.333333333333333,3,0.8,1,4,0.2,6.25,4.21459369037368,2.66258782702545,1,4,0.2,6.25,0.666666666666667,1,5,0.166666666666667,9,4.21459369037368,2.49412330489292,1,5,0.166666666666667,9,0.692307692307692,1,7,0.125,11.5555555555556,4.21459369037368,2.23359222150709,1,7,0.125,11.5555555555556,0.619047619047619,1,8,0.111111111111111,14.5384615384615,4.21459369037368,2.12911315147707,1,8,0.111111111111111,14.5384615384615,0.6,3,9,0.25,20,4.36763789722178,2.01331445785713,1,11,0.0833333333333333,20,0.620689655172414,4,12,0.25,25.7777777777778,4.48702994368387,1.87042760623843,1,15,0.0625,25.7777777777778,0.594594594594595,4,12,0.25,26.9090909090909,4.48702994368387,1.87042760623843,1,15,0.0625,26.9090909090909,0.577777777777778,4,13,0.235294117647059,29.4230769230769,4.48702994368387,1.81938553550299,1,16,0.0588235294117647,29.4230769230769,0.591836734693878,6,20,0.230769230769231,43.9310344827586,4.54051750088657,1.51883377653118,1,25,0.0384615384615385,43.9310344827586
"367",79623797,"79623797-2012-11-20",0,90,"2012-11-20","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,0,2,0,2,0,0,0,2,0,2,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,0,3,0,4.5,0,0,1,2,0.333333333333333,4.5,0.615384615384615,0,6,0,9.75,0,0,1,5,0.166666666666667,9.75,0.523809523809524,0,7,0,13.3636363636364,0,0,1,6,0.142857142857143,13.3636363636364,0.48,1,8,0.111111111111111,18.75,1.39384156675527,0.290204141884491,1,8,0.111111111111111,18.75,0.482758620689655,3,10,0.230769230769231,26.9285714285714,4.28425973590153,1.87237977986542,1,12,0.0769230769230769,26.9285714285714,0.459459459459459,3,12,0.2,32.6470588235294,4.28425973590153,1.7526584645847,1,14,0.0666666666666667,32.6470588235294,0.422222222222222,3,12,0.2,35.5263157894737,4.28425973590153,1.7526584645847,1,14,0.0666666666666667,35.5263157894737,0.428571428571429,3,17,0.15,46.6666666666667,4.28425973590153,1.52114012526983,1,19,0.05,46.6666666666667
