ID,ID.CapDate,X,Y,Capture.date,Grid,year,Sex,Age,treated.Y.N,EhungInt,EhungINF,EappInt,EappINF,H.poly.EPG,HpolINF
79609626,79609626-2012-11-07,80,100,07/11/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79609626,79609626-2012-11-08,80,100,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79609626,79609626-2012-12-05,100,100,05/12/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79609832,79609832-2012-09-28,100,10,28/09/2012,HA1,2012,M,Adult,1,0,0,258.6666667,1,2.666666667,1
79609832,79609832-2012-10-10,90,40,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79609832,79609832-2012-10-11,100,40,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79609832,79609832-2012-10-24,100,30,24/10/2012,HA1,2012,M,NA,1,0,0,0,0,0,0
79609832,79609832-2012-10-25,100,30,25/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79609832,79609832-2012-11-08,80,30,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79609832,79609832-2012-11-20,100,60,20/11/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79609832,79609832-2012-11-21,100,70,21/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79609832,79609832-2012-12-04,70,50,04/12/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79609832,79609832-2012-12-18,100,50,18/12/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79610290,79610290-2012-08-29,0,90,29/08/2012,HA1,2012,M,Adult,1,0,0,291.6666667,1,0,0
79610290,79610290-2012-08-30,0,100,30/08/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79613350,79613350-2012-08-30,10,80,30/08/2012,HA1,2012,M,Adult,1,16.66666667,1,0,0,0,0
79613616,79613616-2012-10-10,70,50,10/10/2012,HA1,2012,F,Adult,0,0,0,13200,1,0,0
79613616,79613616-2012-10-11,60,60,11/10/2012,HA1,2012,NA,NA,0,7.317073171,1,36.58536585,1,0,0
79614576,79614576-2012-11-22,0,30,22/11/2012,HA1,2012,NA,NA,0,8.695652174,1,0,0,95.65217391,1
79614576,79614576-2012-12-05,10,40,05/12/2012,HA1,2012,NA,NA,0,0,0,0,0,36.36363636,1
79614576,79614576-2012-12-19,10,20,19/12/2012,HA1,2012,NA,NA,0,0,0,0,0,47.82608696,1
79615038,79615038-2012-10-24,50,100,24/10/2012,HA1,2012,NA,NA,1,0,0,28.57142857,1,0,0
79615038,79615038-2012-10-25,70,100,25/10/2012,HA1,2012,NA,NA,0,0,0,NA,NA,NA,NA
79615038,79615038-2012-11-21,60,100,21/11/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79615038,79615038-2012-12-06,30,90,06/12/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79615038,79615038-2012-12-20,60,100,20/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79615341,79615341-2012-12-05,20,0,05/12/2012,HA1,2012,M,Adult,0,87.5,1,0,0,143.75,1
79615341,79615341-2012-12-06,0,10,06/12/2012,HA1,2012,NA,NA,0,164,1,0,0,148,1
79615341,79615341-2012-12-20,10,10,20/12/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79617035,79617035-2012-10-10,100,10,10/10/2012,HA1,2012,NA,NA,0,0,0,41.66666667,1,0,0
79617035,79617035-2012-10-11,100,0,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79618812,79618812-2012-08-15,50,40,15/08/2012,HA1,2012,NA,NA,0,23236.36364,1,0,0,0,0
79618812,79618812-2012-08-29,90,70,29/08/2012,HA1,2012,M,Adult,0,0,0,11845.16129,1,3.225806452,1
79618812,79618812-2012-08-30,70,60,30/08/2012,HA1,2012,M,Adult,0,0,0,131.884058,1,2.898550725,1
79618812,79618812-2012-09-12,50,30,12/09/2012,HA1,2012,NA,NA,0,0,0,0,0,37.5,1
79618812,79618812-2012-09-13,40,40,13/09/2012,HA1,2012,NA,NA,0,20.83333333,1,0,0,0,0
79618812,79618812-2012-09-27,60,40,27/09/2012,HA1,2012,M,Adult,0,0,0,0,0,61.97183099,1
79618812,79618812-2012-09-28,40,30,28/09/2012,HA1,2012,NA,NA,0,0,0,0,0,25,1
79619551,79619551-2012-10-23,0,0,23/10/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79619551,79619551-2012-11-06,0,20,06/11/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79622601,79622601-2012-10-10,90,50,10/10/2012,HA1,2012,M,Adult,1,0,0,0,0,13.33333333,1
79622601,79622601-2012-10-11,60,70,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,2.702702703,1
79623113,79623113-2012-09-11,100,80,11/09/2012,HA1,2012,F,Adult,0,0,0,0,0,0,0
79623797,79623797-2012-10-24,10,90,24/10/2012,HA1,2012,M,NA,0,0,0,0,0,0,0
79623797,79623797-2012-10-25,10,70,25/10/2012,HA1,2012,M,NA,0,0,0,0,0,38.46153846,1
79623797,79623797-2012-11-21,20,50,21/11/2012,HA1,2012,M,NA,0,0,0,0,0,2.127659574,1
79623797,79623797-2012-11-22,0,70,22/11/2012,HA1,2012,M,NA,0,0,0,0,0,69.35483871,1
79623797,79623797-2012-12-19,0,30,19/12/2012,HA1,2012,M,NA,0,0,0,0,0,7.692307692,1
79623859,79623859-2012-10-10,90,60,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79623859,79623859-2012-10-11,90,70,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79623859,79623859-2012-10-25,70,60,25/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79625010,79625010-2012-09-25,100,60,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79625010,79625010-2012-09-27,100,40,27/09/2012,HA1,2012,NA,NA,0,2400,1,0,0,0,0
79625342,79625342-2012-12-05,60,10,05/12/2012,HA1,2012,NA,NA,1,0,0,0,0,2.325581395,1
79625342,79625342-2012-12-19,80,0,19/12/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79625342,79625342-2012-12-20,40,0,20/12/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79625885,79625885-2012-10-10,30,100,10/10/2012,HA1,2012,NA,NA,0,0,0,NA,NA,NA,NA
79625885,79625885-2012-10-11,30,60,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79626809,79626809-2012-10-24,100,70,24/10/2012,HA1,2012,M,NA,1,0,0,0,0,0,0
79626809,79626809-2012-10-25,80,70,25/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79626809,79626809-2012-11-21,100,60,21/11/2012,HA1,2012,NA,NA,0,504,1,56,1,0,0
79626809,79626809-2012-11-22,100,90,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,22.72727273,1
79626809,79626809-2012-12-19,90,50,19/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79626809,79626809-2012-12-20,80,50,20/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79630010,79630010-2012-09-28,10,80,28/09/2012,HA1,2012,F,NA,0,0,0,0,0,0,0
79630010,79630010-2012-10-10,20,70,10/10/2012,HA1,2012,F,NA,0,0,0,0,0,0,0
79630010,79630010-2012-10-24,20,70,24/10/2012,HA1,2012,F,NA,0,0,0,0,0,0,0
79630010,79630010-2012-10-25,30,60,25/10/2012,HA1,2012,F,NA,0,31058.82353,1,0,0,0,0
79630010,79630010-2012-11-08,30,70,08/11/2012,HA1,2012,F,NA,0,0,0,192.5925926,1,0,0
79630010,79630010-2012-11-22,40,70,22/11/2012,HA1,2012,F,NA,0,2.5,1,0,0,0,0
79630010,79630010-2012-12-05,30,50,05/12/2012,HA1,2012,F,NA,0,1422.222222,1,0,0,0,0
79630010,79630010-2012-12-19,30,40,19/12/2012,HA1,2012,F,NA,0,0,0,0,0,1.449275362,1
79630010,79630010-2012-12-20,40,50,20/12/2012,HA1,2012,F,NA,0,0,0,0,0,0,0
79630102,79630102-2012-09-12,80,90,12/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79630354,79630354-2012-12-05,100,0,05/12/2012,HA1,2012,NA,NA,1,0,0,0,0,3.448275862,1
79630354,79630354-2012-12-06,100,0,06/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79630529,79630529-2012-12-06,100,100,06/12/2012,HA1,2012,NA,NA,0,12.82051282,1,84.61538462,1,30.76923077,1
79630840,79630840-2012-10-11,40,20,11/10/2012,HA1,2012,NA,NA,0,0,0,685.7142857,1,0,0
79631102,79631102-2012-12-20,20,10,20/12/2012,HA1,2012,F,Adult,0,54.36893204,1,62.13592233,1,34.95145631,1
79631608,79631608-2012-12-20,50,70,20/12/2012,HA1,2012,NA,NA,0,0,0,19.40298507,1,5.970149254,1
79632079,79632079-2012-09-27,80,90,27/09/2012,HA1,2012,F,Adult,0,0,0,0,0,0,0
79632292,79632292-2012-09-27,100,0,27/09/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79632292,79632292-2012-09-28,80,0,28/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79632292,79632292-2012-10-09,40,10,09/10/2012,HA1,2012,M,Adult,0,0,0,1527.272727,1,18.18181818,1
79632292,79632292-2012-10-23,20,10,23/10/2012,HA1,2012,M,Adult,0,0,0,0,0,4.347826087,1
79632292,79632292-2012-10-24,20,30,24/10/2012,HA1,2012,M,NA,0,0,0,0,0,5.882352941,1
79632292,79632292-2012-11-07,70,20,07/11/2012,HA1,2012,M,Adult,0,28.57142857,1,0,0,0,0
79632292,79632292-2012-11-08,60,10,08/11/2012,HA1,2012,NA,NA,0,2455.555556,1,0,0,0,0
79632292,79632292-2012-11-20,40,10,20/11/2012,HA1,2012,M,Adult,0,7200,1,0,0,2.272727273,1
79632292,79632292-2012-12-18,20,30,18/12/2012,HA1,2012,M,Adult,0,152.173913,1,0,0,165.2173913,1
79632292,79632292-2012-12-19,10,40,19/12/2012,HA1,2012,NA,NA,0,21.05263158,1,0,0,57.89473684,1
79632292,79632292-2012-12-20,10,10,20/12/2012,HA1,2012,NA,NA,0,0,0,0,0,11.42857143,1
79637279,79637279-2012-09-28,0,80,28/09/2012,HA1,2012,NA,NA,0,0,0,0,0,11.76470588,1
79638280,79638280-2012-09-28,40,50,28/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-10-10,60,100,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-10-11,60,100,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-11-07,30,100,07/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-11-08,30,100,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-11-22,60,100,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638784,79638784-2012-12-05,30,80,05/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79638837,79638837-2012-10-10,100,80,10/10/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79638837,79638837-2012-10-24,80,100,24/10/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79638837,79638837-2012-11-07,80,90,07/11/2012,HA1,2012,NA,NA,0,0,0,NA,NA,NA,NA
79639272,79639272-2012-10-24,10,80,24/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79639272,79639272-2012-11-08,0,90,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79639272,79639272-2012-11-22,10,90,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79639272,79639272-2012-12-04,20,100,04/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79639579,79639579-2012-08-15,90,100,15/08/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79639579,79639579-2012-08-16,60,100,16/08/2012,HA1,2012,NA,NA,0,12.06896552,1,777.5862069,1,0,0
79768513,79768513-2012-08-29,40,90,29/08/2012,HA1,2012,M,Adult,0,0,0,NA,NA,NA,NA
79768513,79768513-2012-08-30,50,90,30/08/2012,HA1,2012,M,NA,0,0,0,0,0,0,0
79769830,79769830-2012-09-12,90,20,12/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79770007,79770007-2012-09-27,100,20,27/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79770535,79770535-2012-09-25,100,20,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79770603,79770603-2012-09-12,30,100,12/09/2012,HA1,2012,NA,NA,0,11525,1,0,0,0,0
79770603,79770603-2012-09-25,30,100,25/09/2012,HA1,2012,NA,NA,0,6.451612903,1,0,0,0,0
79771081,79771081-2012-08-30,40,100,30/08/2012,HA1,2012,NA,NA,0,0,0,9.677419355,1,0,0
79772013,79772013-2012-08-16,10,70,16/08/2012,HA1,2012,NA,NA,1,0,0,848.7804878,1,0,0
79772013,79772013-2012-11-08,10,60,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,66.66666667,1
79772013,79772013-2012-12-06,10,60,06/12/2012,HA1,2012,NA,NA,0,4.615384615,1,8603.076923,1,30.76923077,1
79773579,79773579-2012-09-13,60,90,13/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79774581,79774581-2012-09-12,20,50,12/09/2012,HA1,2012,NA,NA,1,885.7142857,1,0,0,0,0
79775849,79775849-2012-09-28,90,30,28/09/2012,HA1,2012,F,Adult,0,206.4516129,1,0,0,0,0
79775849,79775849-2012-10-11,100,40,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79775849,79775849-2012-10-24,80,40,24/10/2012,HA1,2012,F,NA,0,0,0,0,0,0,0
79775849,79775849-2012-10-25,100,20,25/10/2012,HA1,2012,NA,NA,0,0,0,0,0,5.405405405,1
79775849,79775849-2012-11-07,90,30,07/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79775849,79775849-2012-11-08,80,20,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79775849,79775849-2012-11-21,90,20,21/11/2012,HA1,2012,NA,NA,0,0,0,0,0,20,1
79776324,79776324-2012-09-28,100,40,28/09/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79776324,79776324-2012-10-11,90,60,11/10/2012,HA1,2012,NA,NA,1,0,0,11.5942029,1,0,0
79776324,79776324-2012-10-24,90,30,24/10/2012,HA1,2012,M,Adult,1,0,0,0,0,0,0
79776883,79776883-2012-11-08,80,80,08/11/2012,HA1,2012,NA,NA,0,0,0,13.04347826,1,4.347826087,1
79776883,79776883-2012-11-22,90,90,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,3.448275862,1
79776883,79776883-2012-12-19,100,90,19/12/2012,HA1,2012,NA,NA,0,0,0,0,0,18.18181818,1
79776883,79776883-2012-12-20,100,80,20/12/2012,HA1,2012,NA,NA,0,0,0,0,0,51.42857143,1
79778567,79778567-2012-10-25,30,0,25/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79778567,79778567-2012-11-08,30,10,08/11/2012,HA1,2012,NA,NA,0,0,0,2105.263158,1,0,0
79778567,79778567-2012-12-04,20,0,04/12/2012,HA1,2012,NA,NA,0,0,0,0,0,250,1
79778836,79778836-2012-10-11,30,100,11/10/2012,HA1,2012,NA,NA,1,735,1,0,0,0,0
79779379,79779379-2012-08-16,80,10,16/08/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79779379,79779379-2012-08-30,90,40,30/08/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79779379,79779379-2012-09-27,80,0,27/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79781605,79781605-2012-10-10,60,40,10/10/2012,HA1,2012,NA,NA,0,25,1,266.6666667,1,0,0
79782524,79782524-2012-11-08,80,70,08/11/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79782524,79782524-2012-11-22,90,70,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,5,1
79782524,79782524-2012-11-22,80,100,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,23.07692308,1
79782524,79782524-2012-12-05,70,100,05/12/2012,HA1,2012,NA,NA,0,0,0,0,0,38.88888889,1
79783060,79783060-2012-08-16,30,30,16/08/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79783060,79783060-2012-08-30,10,40,30/08/2012,HA1,2012,M,Adult,1,11.11111111,1,0,0,0,0
79783071,79783071-2012-10-11,0,40,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79783879,79783879-2012-12-06,0,90,06/12/2012,HA1,2012,NA,NA,1,0,0,0,0,43.90243902,1
79785381,79785381-2012-10-25,70,20,25/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79786120,79786120-2012-11-07,0,100,07/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79786120,79786120-2012-12-06,30,30,06/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79786569,79786569-2012-10-10,60,70,10/10/2012,HA1,2012,M,NA,0,0,0,493.3333333,1,0,0
79786569,79786569-2012-10-23,20,10,23/10/2012,HA1,2012,M,Adult,0,908.1081081,1,0,0,2.702702703,1
79786569,79786569-2012-11-21,50,40,21/11/2012,HA1,2012,M,NA,0,0,0,0,0,0,0
79786569,79786569-2012-11-22,70,70,22/11/2012,HA1,2012,M,NA,0,0,0,0,0,0,0
79786569,79786569-2012-12-05,50,60,05/12/2012,HA1,2012,M,NA,0,0,0,0,0,10.16949153,1
79786569,79786569-2012-12-06,70,50,06/12/2012,HA1,2012,M,NA,0,0,0,0,0,4.545454545,1
79787584,79787584-2012-12-06,50,30,06/12/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79789358,79789358-2012-11-07,0,60,07/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79789358,79789358-2012-11-08,0,30,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,8.333333333,1
79789358,79789358-2012-12-04,0,20,04/12/2012,HA1,2012,NA,NA,0,0,0,0,0,6.41025641,1
79790568,79790568-2012-10-10,80,100,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79790568,79790568-2012-10-11,90,90,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79790568,79790568-2012-10-24,80,80,24/10/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79790568,79790568-2012-11-22,80,70,22/11/2012,HA1,2012,NA,NA,0,66.66666667,1,0,0,29.16666667,1
79790568,79790568-2012-12-05,100,90,05/12/2012,HA1,2012,NA,NA,0,0,0,NA,NA,NA,NA
79792086,79792086-2012-11-07,90,20,07/11/2012,HA1,2012,NA,NA,0,2928,1,0,0,0,0
79792086,79792086-2012-11-08,90,40,08/11/2012,HA1,2012,NA,NA,0,0,0,2453.333333,1,0,0
79792086,79792086-2012-11-22,100,10,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,1.492537313,1
79792086,79792086-2012-12-05,90,20,05/12/2012,HA1,2012,NA,NA,0,0,0,0,0,9.677419355,1
79792086,79792086-2012-12-19,100,10,19/12/2012,HA1,2012,NA,NA,0,0,0,0,0,28.57142857,1
79792581,79792581-2012-10-25,80,40,25/10/2012,HA1,2012,NA,NA,0,353.8461538,1,0,0,0,0
79793093,79793093-2012-10-10,90,20,10/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79793093,79793093-2012-10-25,80,20,25/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79793093,79793093-2012-12-20,90,10,20/12/2012,HA1,2012,NA,NA,0,71.875,1,0,0,0,0
79793298,79793298-2012-10-10,70,90,10/10/2012,HA1,2012,NA,NA,1,0,0,0,0,0,0
79795060,79795060-2012-10-10,70,30,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79795060,79795060-2012-10-11,70,20,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79795600,79795600-2012-09-11,100,40,11/09/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79795857,79795857-2012-09-25,20,100,25/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79796354,79796354-2012-08-29,40,30,29/08/2012,HA1,2012,M,Adult,0,0,0,0,0,0,0
79796354,79796354-2012-09-13,30,40,13/09/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79796354,79796354-2012-09-27,100,30,27/09/2012,HA1,2012,M,Adult,0,0,0,0,0,10,1
79796354,79796354-2012-10-11,70,10,11/10/2012,HA1,2012,NA,NA,0,0,0,0,0,4.347826087,1
79797793,79797793-2012-10-09,10,20,09/10/2012,HA1,2012,F,Adult,0,0,0,0,0,0,0
79797793,79797793-2012-10-10,0,20,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79797793,79797793-2012-10-11,20,30,11/10/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
79797793,79797793-2012-10-23,10,30,23/10/2012,HA1,2012,F,Adult,0,0,0,0,0,0,0
79797793,79797793-2012-10-24,10,20,24/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79797793,79797793-2012-11-07,0,0,07/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79797793,79797793-2012-11-08,10,10,08/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79797793,79797793-2012-11-21,10,10,21/11/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
79797793,79797793-2012-11-22,10,20,22/11/2012,HA1,2012,NA,NA,0,0,0,0,0,11.76470588,1
79797793,79797793-2012-12-04,10,10,04/12/2012,HA1,2012,F,Adult,0,0,0,0,0,0,0
84587833,84587833-2012-08-29,90,60,29/08/2012,HA1,2012,F,Adult,0,0,0,31.25,1,0,0
84593844,84593844-2012-10-10,0,10,10/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
84593844,84593844-2012-10-11,10,10,11/10/2012,HA1,2012,NA,NA,0,0,0,NA,NA,NA,NA
84593844,84593844-2012-10-25,10,0,25/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
NA,NA-2012-06-19,50,30,19/06/2012,HA1,2012,M,NotAdult,0,0,0,0,0,0,0
NA,NA-2012-08-16,50,100,16/08/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-08-28,100,10,28/08/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-08-28,40,100,28/08/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-08-29,0,0,29/08/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-11,0,80,11/09/2012,HA1,2012,F,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-11,100,80,11/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-13,90,10,13/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,100,0,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,40,40,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,0,80,25/09/2012,HA1,2012,NA,NotAdult,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,90,90,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,90,100,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,100,30,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-25,10,50,25/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-27,100,80,27/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-27,10,100,27/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-09-28,80,90,28/09/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-10-09,30,40,09/10/2012,HA1,2012,M,Adult,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-10-10,30,50,10/10/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-10-23,10,40,23/10/2012,HA1,2012,M,Adult,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-10-23,0,70,23/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
NA,NA-2012-10-23,50,10,23/10/2012,HA1,2012,NA,NA,0,0,0,0,0,0,0
NA,NA-2012-11-06,90,90,06/11/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-11-06,10,80,06/11/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-11-21,50,20,21/11/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-12-05,80,0,05/12/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-12-05,30,20,05/12/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-12-05,30,90,05/12/2012,HA1,2012,NA,NA,0,0,0,0,0,161.5384615,1
NA,NA-2012-12-18,40,80,18/12/2012,HA1,2012,NA,Adult,0,NA,NA,NA,NA,NA,NA
NA,NA-2012-12-18,0,30,18/12/2012,HA1,2012,NA,Adult,0,0,0,0,0,0,0
NA,NA-2012-12-20,90,20,20/12/2012,HA1,2012,NA,NA,0,NA,NA,NA,NA,NA,NA
